year,month_num,month_abb,chapter,commodity,value_thousand_usd
2017,10,Oct,72,Iron and steel.,19746.25223
2017,10,Oct,76,Aluminium and articles thereof,17095.04913
2017,10,Oct,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",66542.05559
2017,10,Oct,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",60177.41279
2017,10,Oct,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",114010.504
2017,10,Oct,96,Miscellaneous manufactured articles.,16087.34461
2017,10,Oct,99,Others,227759.5801
2017,9,Sep,22,"Beverages, spirits and vinegar.",20696.81745
2017,9,Sep,23,Residues and waste from the food industries; prepared animal fodder.,18342.35699
2017,9,Sep,24,Tobacco and manufactured tobacco substitutes,15365.80836
2017,9,Sep,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",108182.896
2017,9,Sep,31,Fertilisers.,14432.99747
2017,9,Sep,39,Plastics and articles thereof.,38512.30645
2017,9,Sep,40,Rubber and articles thereof.,13588.00775
2017,9,Sep,43,Furskins and artificial fur; manufactures thereof.,20623.02351
2017,9,Sep,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",27715.079
2017,9,Sep,52,Cotton,44663.12635
2017,9,Sep,55,Man- made staple fibres.,79150.20616
2017,9,Sep,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,18534.64087
2017,9,Sep,60,Knitted or crocheted fabrics.,199563.8537
2017,9,Sep,69,Ceramic products.,14956.59935
2017,9,Sep,72,Iron and steel.,16764.10649
2017,9,Sep,76,Aluminium and articles thereof,15083.94872
2017,9,Sep,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",65314.43022
2017,9,Sep,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",68832.97905
2017,9,Sep,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",97094.55829
2017,9,Sep,96,Miscellaneous manufactured articles.,14875.16098
2017,9,Sep,99,Others,215097.9102
2017,8,Aug,22,"Beverages, spirits and vinegar.",23606.17595
2017,8,Aug,24,Tobacco and manufactured tobacco substitutes,19772.52544
2017,8,Aug,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",102259.0772
2017,8,Aug,30,Pharmaceutical products.,18914.45582
2017,8,Aug,39,Plastics and articles thereof.,37910.95885
2017,8,Aug,40,Rubber and articles thereof.,15490.4702
2017,8,Aug,41,Raw hides and skins (other than furskins) and leather.,16954.10377
2017,8,Aug,43,Furskins and artificial fur; manufactures thereof.,23066.28509
2017,8,Aug,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",34841.49302
2017,8,Aug,52,Cotton,46747.60801
2017,8,Aug,55,Man- made staple fibres.,71809.71432
2017,8,Aug,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,17783.34067
2017,8,Aug,60,Knitted or crocheted fabrics.,229936.4305
2017,8,Aug,69,Ceramic products.,15136.46522
2017,8,Aug,72,Iron and steel.,17207.88374
2017,8,Aug,73,Articles of iron or steel.,14883.41024
2017,8,Aug,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",71921.47081
2017,8,Aug,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",50745.19047
2017,8,Aug,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",102179.7103
2017,8,Aug,96,Miscellaneous manufactured articles.,15741.05239
2017,8,Aug,99,Others,234393.7332
2017,7,Jul,22,"Beverages, spirits and vinegar.",19343.12494
2017,7,Jul,23,Residues and waste from the food industries; prepared animal fodder.,16672.38988
2017,7,Jul,24,Tobacco and manufactured tobacco substitutes,22001.46919
2017,7,Jul,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",103837.7567
2017,7,Jul,31,Fertilisers.,19159.14211
2017,7,Jul,39,Plastics and articles thereof.,36937.22762
2017,7,Jul,43,Furskins and artificial fur; manufactures thereof.,39107.66218
2017,7,Jul,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",27938.39667
2017,7,Jul,52,Cotton,36524.57972
2017,7,Jul,55,Man- made staple fibres.,68660.67402
2017,7,Jul,60,Knitted or crocheted fabrics.,220226.7375
2017,7,Jul,69,Ceramic products.,18975.44791
2017,7,Jul,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",34015.89177
2017,7,Jul,72,Iron and steel.,16599.50762
2017,7,Jul,73,Articles of iron or steel.,19839.03397
2017,7,Jul,76,Aluminium and articles thereof,24737.9365
2017,7,Jul,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",67994.15765
2017,7,Jul,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",80681.27794
2017,7,Jul,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",94351.16963
2017,7,Jul,96,Miscellaneous manufactured articles.,15950.24632
2017,7,Jul,99,Others,245180.6045
2017,6,Jun,22,"Beverages, spirits and vinegar.",16773.03878
2017,6,Jun,23,Residues and waste from the food industries; prepared animal fodder.,14513.06966
2017,6,Jun,24,Tobacco and manufactured tobacco substitutes,22604.49925
2017,6,Jun,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",104659.6433
2017,6,Jun,31,Fertilisers.,26786.85461
2017,6,Jun,39,Plastics and articles thereof.,32399.10392
2017,6,Jun,40,Rubber and articles thereof.,14400.8434
2017,6,Jun,41,Raw hides and skins (other than furskins) and leather.,15051.74362
2017,6,Jun,43,Furskins and artificial fur; manufactures thereof.,31154.96384
2017,6,Jun,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",32555.09667
2017,6,Jun,52,Cotton,38102.60856
2017,6,Jun,55,Man- made staple fibres.,71720.86438
2017,6,Jun,60,Knitted or crocheted fabrics.,229785.4956
2017,6,Jun,72,Iron and steel.,16127.25835
2017,6,Jun,73,Articles of iron or steel.,16164.9514
2017,6,Jun,76,Aluminium and articles thereof,19620.55646
2017,6,Jun,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",63290.44058
2017,6,Jun,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",60567.45289
2017,6,Jun,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",118661.7145
2017,6,Jun,96,Miscellaneous manufactured articles.,14104.56078
2017,6,Jun,99,Others,232291.7181
2017,5,May,22,"Beverages, spirits and vinegar.",18413.27806
2017,5,May,24,Tobacco and manufactured tobacco substitutes,20670.39358
2017,5,May,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",108113.4867
2017,5,May,30,Pharmaceutical products.,14693.8577
2017,5,May,31,Fertilisers.,18474.91263
2017,5,May,39,Plastics and articles thereof.,36950.92356
2017,5,May,40,Rubber and articles thereof.,14685.18397
2017,5,May,43,Furskins and artificial fur; manufactures thereof.,40137.93965
2017,5,May,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",31798.16375
2017,5,May,52,Cotton,50938.38795
2017,5,May,55,Man- made staple fibres.,89470.41936
2017,5,May,60,Knitted or crocheted fabrics.,240910.3435
2017,5,May,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",19055.85447
2017,5,May,72,Iron and steel.,14698.62204
2017,5,May,73,Articles of iron or steel.,21523.1731
2017,5,May,76,Aluminium and articles thereof,21256.45092
2017,5,May,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",61716.28616
2017,5,May,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",74640.51489
2017,5,May,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",104216.6806
2017,5,May,96,Miscellaneous manufactured articles.,15988.74782
2017,5,May,99,Others,232281.1938
2017,4,Apr,22,"Beverages, spirits and vinegar.",23426.91042
2017,4,Apr,23,Residues and waste from the food industries; prepared animal fodder.,13548.68864
2017,4,Apr,24,Tobacco and manufactured tobacco substitutes,19666.28368
2017,4,Apr,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",110660.1836
2017,4,Apr,39,Plastics and articles thereof.,36761.30044
2017,4,Apr,40,Rubber and articles thereof.,12388.02571
2017,4,Apr,41,Raw hides and skins (other than furskins) and leather.,13695.79975
2017,4,Apr,43,Furskins and artificial fur; manufactures thereof.,42943.85854
2017,4,Apr,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",28230.38311
2017,4,Apr,52,Cotton,39351.05782
2017,4,Apr,55,Man- made staple fibres.,79040.80653
2017,4,Apr,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,13737.62675
2017,4,Apr,60,Knitted or crocheted fabrics.,197220.1276
2017,4,Apr,72,Iron and steel.,12788.89575
2017,4,Apr,73,Articles of iron or steel.,28397.86712
2017,4,Apr,76,Aluminium and articles thereof,17188.60768
2017,4,Apr,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",72489.45789
2017,4,Apr,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",74473.32609
2017,4,Apr,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",98663.81029
2017,4,Apr,96,Miscellaneous manufactured articles.,15604.02396
2017,4,Apr,99,Others,206919.6273
2017,3,Mar,22,"Beverages, spirits and vinegar.",25378.99276
2017,3,Mar,23,Residues and waste from the food industries; prepared animal fodder.,16114.29447
2017,3,Mar,24,Tobacco and manufactured tobacco substitutes,17152.51161
2017,3,Mar,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",117815.2677
2017,3,Mar,39,Plastics and articles thereof.,45185.31678
2017,3,Mar,40,Rubber and articles thereof.,14642.26121
2017,3,Mar,43,Furskins and artificial fur; manufactures thereof.,52844.28512
2017,3,Mar,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",27854.08084
2017,3,Mar,52,Cotton,44877.76376
2017,3,Mar,55,Man- made staple fibres.,81615.4422
2017,3,Mar,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,16997.25863
2017,3,Mar,60,Knitted or crocheted fabrics.,212662.8705
2017,3,Mar,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",21319.73461
2017,3,Mar,72,Iron and steel.,24481.47406
2017,3,Mar,73,Articles of iron or steel.,19663.555
2017,3,Mar,76,Aluminium and articles thereof,15102.73702
2017,3,Mar,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",73649.12682
2017,3,Mar,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",57793.77315
2017,3,Mar,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",112384.0027
2017,3,Mar,96,Miscellaneous manufactured articles.,15937.1922
2017,3,Mar,99,Others,235569.3908
2017,2,Feb,22,"Beverages, spirits and vinegar.",19566.71579
2017,2,Feb,23,Residues and waste from the food industries; prepared animal fodder.,14902.65355
2017,2,Feb,24,Tobacco and manufactured tobacco substitutes,18984.96325
2017,2,Feb,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",102999.5253
2017,2,Feb,30,Pharmaceutical products.,14890.84942
2017,2,Feb,31,Fertilisers.,12829.85069
2017,2,Feb,39,Plastics and articles thereof.,32358.45489
2017,2,Feb,40,Rubber and articles thereof.,10414.95398
2017,2,Feb,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",17820.97341
2017,2,Feb,52,Cotton,21160.45241
2017,2,Feb,55,Man- made staple fibres.,61109.28562
2017,2,Feb,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,9652.41418
2017,2,Feb,60,Knitted or crocheted fabrics.,107128.6671
2017,2,Feb,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",22560.9252
2017,2,Feb,72,Iron and steel.,12409.58314
2017,2,Feb,73,Articles of iron or steel.,35047.52838
2017,2,Feb,76,Aluminium and articles thereof,15823.73578
2017,2,Feb,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",94958.87445
2017,2,Feb,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",62103.44522
2017,2,Feb,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",102729.2154
2017,2,Feb,99,Others,177603.5203
2017,1,Jan,22,"Beverages, spirits and vinegar.",14787.12135
2017,1,Jan,23,Residues and waste from the food industries; prepared animal fodder.,13112.93423
2017,1,Jan,24,Tobacco and manufactured tobacco substitutes,15360.41038
2017,1,Jan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",115370.6556
2017,1,Jan,39,Plastics and articles thereof.,35736.28675
2017,1,Jan,40,Rubber and articles thereof.,13991.88536
2017,1,Jan,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",24489.58685
2017,1,Jan,52,Cotton,39234.29496
2017,1,Jan,55,Man- made staple fibres.,96346.41768
2017,1,Jan,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,17035.61481
2017,1,Jan,60,Knitted or crocheted fabrics.,185961.6745
2017,1,Jan,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",38366.01135
2017,1,Jan,72,Iron and steel.,17102.2987
2017,1,Jan,73,Articles of iron or steel.,16544.11878
2017,1,Jan,76,Aluminium and articles thereof,17269.90298
2017,1,Jan,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",68516.63793
2017,1,Jan,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",44218.19603
2017,1,Jan,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",91129.893
2017,1,Jan,88,"Aircraft, spacecraft, and parts thereof.",15091.47025
2017,1,Jan,96,Miscellaneous manufactured articles.,13197.72682
2017,1,Jan,99,Others,204908.8575
2016,12,Dec,22,"Beverages, spirits and vinegar.",15448.5973
2016,12,Dec,23,Residues and waste from the food industries; prepared animal fodder.,18557.52146
2016,12,Dec,24,Tobacco and manufactured tobacco substitutes,17678.43385
2016,12,Dec,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",129082.5533
2016,12,Dec,30,Pharmaceutical products.,15181.38583
2016,12,Dec,31,Fertilisers.,16488.44175
2016,12,Dec,39,Plastics and articles thereof.,37361.22517
2016,12,Dec,40,Rubber and articles thereof.,14743.61779
2016,12,Dec,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",24593.0767
2016,12,Dec,52,Cotton,43876.97124
2016,12,Dec,55,Man- made staple fibres.,76203.34337
2016,12,Dec,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,16174.46077
2016,12,Dec,60,Knitted or crocheted fabrics.,163175.2569
2016,12,Dec,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",78547.48574
2016,12,Dec,72,Iron and steel.,15260.2793
2016,12,Dec,73,Articles of iron or steel.,14060.68932
2016,12,Dec,76,Aluminium and articles thereof,13615.08586
2016,12,Dec,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",89267.62325
2016,12,Dec,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",59395.85601
2016,12,Dec,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",102380.5532
2016,12,Dec,99,Others,201244.7312
2016,11,Nov,23,Residues and waste from the food industries; prepared animal fodder.,16120.85367
2016,11,Nov,24,Tobacco and manufactured tobacco substitutes,23744.70971
2016,11,Nov,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",92041.11642
2016,11,Nov,30,Pharmaceutical products.,14620.83068
2016,11,Nov,31,Fertilisers.,19068.69647
2016,11,Nov,39,Plastics and articles thereof.,37352.88134
2016,11,Nov,40,Rubber and articles thereof.,14191.78081
2016,11,Nov,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",23455.86816
2016,11,Nov,52,Cotton,39384.78298
2016,11,Nov,55,Man- made staple fibres.,82120.42203
2016,11,Nov,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,16859.48143
2016,11,Nov,60,Knitted or crocheted fabrics.,166218.5188
2016,11,Nov,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",49185.75208
2016,11,Nov,72,Iron and steel.,16050.72663
2016,11,Nov,73,Articles of iron or steel.,14611.18883
2016,11,Nov,76,Aluminium and articles thereof,18857.00079
2016,11,Nov,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",66054.16168
2016,11,Nov,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",43637.0905
2016,11,Nov,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",92967.45337
2016,11,Nov,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",14218.71987
2016,11,Nov,99,Others,195372.9837
2016,10,Oct,22,"Beverages, spirits and vinegar.",13125.87542
2016,10,Oct,23,Residues and waste from the food industries; prepared animal fodder.,15819.29119
2016,10,Oct,24,Tobacco and manufactured tobacco substitutes,13320.41303
2016,10,Oct,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",80626.37711
2016,10,Oct,31,Fertilisers.,16809.61244
2016,10,Oct,39,Plastics and articles thereof.,36234.00865
2016,10,Oct,40,Rubber and articles thereof.,12302.5905
2016,10,Oct,41,Raw hides and skins (other than furskins) and leather.,12215.4241
2016,10,Oct,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",27185.69059
2016,10,Oct,52,Cotton,34320.50729
2016,10,Oct,55,Man- made staple fibres.,81758.2662
2016,10,Oct,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,14534.00779
2016,10,Oct,60,Knitted or crocheted fabrics.,172777.0976
2016,10,Oct,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",51568.32314
2016,10,Oct,73,Articles of iron or steel.,12389.56623
2016,10,Oct,76,Aluminium and articles thereof,14402.54459
2016,10,Oct,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",62174.64333
2016,10,Oct,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",59235.54302
2016,10,Oct,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",87069.49578
2016,10,Oct,96,Miscellaneous manufactured articles.,11941.5106
2016,10,Oct,99,Others,186469.9433
2016,9,Sep,23,Residues and waste from the food industries; prepared animal fodder.,19321.64083
2016,9,Sep,24,Tobacco and manufactured tobacco substitutes,19531.16277
2016,9,Sep,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",82783.22146
2016,9,Sep,31,Fertilisers.,13629.51208
2016,9,Sep,39,Plastics and articles thereof.,36865.57072
2016,9,Sep,40,Rubber and articles thereof.,13332.41749
2016,9,Sep,41,Raw hides and skins (other than furskins) and leather.,11799.01155
2016,9,Sep,43,Furskins and artificial fur; manufactures thereof.,16688.78967
2016,9,Sep,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",22825.68665
2016,9,Sep,52,Cotton,32251.01534
2016,9,Sep,55,Man- made staple fibres.,73571.52066
2016,9,Sep,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,12595.18253
2016,9,Sep,60,Knitted or crocheted fabrics.,165662.308
2016,9,Sep,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",13195.34222
2016,9,Sep,72,Iron and steel.,16753.48781
2016,9,Sep,73,Articles of iron or steel.,38406.83664
2016,9,Sep,76,Aluminium and articles thereof,14664.067
2016,9,Sep,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",75420.38819
2016,9,Sep,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",45801.32756
2016,9,Sep,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",80791.5303
2016,9,Sep,99,Others,183500.0636
2016,8,Aug,22,"Beverages, spirits and vinegar.",11617.99016
2016,8,Aug,23,Residues and waste from the food industries; prepared animal fodder.,14852.92175
2016,8,Aug,24,Tobacco and manufactured tobacco substitutes,26422.4209
2016,8,Aug,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",83618.22028
2016,8,Aug,30,Pharmaceutical products.,12502.19247
2016,8,Aug,31,Fertilisers.,14868.298
2016,8,Aug,39,Plastics and articles thereof.,36718.24772
2016,8,Aug,40,Rubber and articles thereof.,13104.03816
2016,8,Aug,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",29340.10149
2016,8,Aug,52,Cotton,41070.42499
2016,8,Aug,55,Man- made staple fibres.,76320.43871
2016,8,Aug,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,11738.27186
2016,8,Aug,60,Knitted or crocheted fabrics.,198199.04
2016,8,Aug,72,Iron and steel.,16672.14213
2016,8,Aug,73,Articles of iron or steel.,11572.31522
2016,8,Aug,76,Aluminium and articles thereof,13053.5079
2016,8,Aug,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",69448.31103
2016,8,Aug,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",45384.86402
2016,8,Aug,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",81512.98403
2016,8,Aug,96,Miscellaneous manufactured articles.,12846.29821
2016,8,Aug,99,Others,177153.1612
2016,7,Jul,23,Residues and waste from the food industries; prepared animal fodder.,15792.83376
2016,7,Jul,24,Tobacco and manufactured tobacco substitutes,25228.36232
2016,7,Jul,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",82774.69641
2016,7,Jul,30,Pharmaceutical products.,11514.44969
2016,7,Jul,31,Fertilisers.,22105.803
2016,7,Jul,39,Plastics and articles thereof.,38786.79965
2016,7,Jul,40,Rubber and articles thereof.,13843.66985
2016,7,Jul,41,Raw hides and skins (other than furskins) and leather.,10940.86096
2016,7,Jul,43,Furskins and artificial fur; manufactures thereof.,28270.41845
2016,7,Jul,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",26335.27392
2016,7,Jul,52,Cotton,30967.93792
2016,7,Jul,55,Man- made staple fibres.,72824.80398
2016,7,Jul,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,12195.85466
2016,7,Jul,60,Knitted or crocheted fabrics.,223284.8461
2016,7,Jul,72,Iron and steel.,22800.29081
2016,7,Jul,73,Articles of iron or steel.,12264.31333
2016,7,Jul,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",61145.7004
2016,7,Jul,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",69920.43027
2016,7,Jul,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",83676.61767
2016,7,Jul,96,Miscellaneous manufactured articles.,12555.55618
2016,7,Jul,99,Others,177934.3811
2016,6,Jun,22,"Beverages, spirits and vinegar.",12365.87319
2016,6,Jun,23,Residues and waste from the food industries; prepared animal fodder.,12380.95691
2016,6,Jun,24,Tobacco and manufactured tobacco substitutes,23967.79394
2016,6,Jun,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",90432.27379
2016,6,Jun,30,Pharmaceutical products.,13197.16344
2016,6,Jun,31,Fertilisers.,16769.88176
2016,6,Jun,39,Plastics and articles thereof.,37377.84795
2016,6,Jun,40,Rubber and articles thereof.,11041.93053
2016,6,Jun,43,Furskins and artificial fur; manufactures thereof.,11534.27317
2016,6,Jun,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",22957.73816
2016,6,Jun,52,Cotton,31812.09717
2016,6,Jun,55,Man- made staple fibres.,72375.56653
2016,6,Jun,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,11283.64731
2016,6,Jun,60,Knitted or crocheted fabrics.,221632.2957
2016,6,Jun,72,Iron and steel.,15494.02311
2016,6,Jun,73,Articles of iron or steel.,12154.6933
2016,6,Jun,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",83607.91464
2016,6,Jun,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",38523.74487
2016,6,Jun,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",85778.71016
2016,6,Jun,96,Miscellaneous manufactured articles.,10847.25608
2016,6,Jun,99,Others,186407.1372
2016,5,May,22,"Beverages, spirits and vinegar.",13623.63073
2016,5,May,23,Residues and waste from the food industries; prepared animal fodder.,12689.20521
2016,5,May,24,Tobacco and manufactured tobacco substitutes,17660.38543
2016,5,May,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",84797.22294
2016,5,May,30,Pharmaceutical products.,12831.83155
2016,5,May,39,Plastics and articles thereof.,35641.69063
2016,5,May,41,Raw hides and skins (other than furskins) and leather.,12231.70547
2016,5,May,43,Furskins and artificial fur; manufactures thereof.,33997.59081
2016,5,May,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",23163.49168
2016,5,May,52,Cotton,41218.50837
2016,5,May,55,Man- made staple fibres.,91537.31773
2016,5,May,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,12970.32226
2016,5,May,60,Knitted or crocheted fabrics.,222513.1151
2016,5,May,72,Iron and steel.,16736.55302
2016,5,May,73,Articles of iron or steel.,17506.41371
2016,5,May,76,Aluminium and articles thereof,13965.49892
2016,5,May,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",67103.44119
2016,5,May,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",43218.52786
2016,5,May,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",85480.91952
2016,5,May,96,Miscellaneous manufactured articles.,12511.14139
2016,5,May,99,Others,192993.7682
2016,4,Apr,22,"Beverages, spirits and vinegar.",16501.81997
2016,4,Apr,23,Residues and waste from the food industries; prepared animal fodder.,11251.58857
2016,4,Apr,24,Tobacco and manufactured tobacco substitutes,24032.04189
2016,4,Apr,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",87525.2554
2016,4,Apr,30,Pharmaceutical products.,14293.17791
2016,4,Apr,39,Plastics and articles thereof.,31535.15254
